,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9,It 10,It 11,It 12,It 13,It 14,It 15,It 16,It 17,It 18,It 19,It 20,It 21,It 22,It 23,It 24,It 25,It 26,It 27,It 28,It 29
2787,55.79189,77.42883,89.3532,89.99346,102.16572,16.618572,88.91466,101.91904,84.79647,52.53767,55.79189,77.42883,89.3532,89.99346,102.16572,16.618572,88.91466,101.91904,84.79647,52.53767,-92.33992,96.64494,57.501747,63.087296,109.164154,21.507463,78.07918,88.51922,-97.22123,113.47896
2788,54.114746,83.37988,86.38727,81.99984,108.34892,21.07068,101.3734,108.178345,79.18105,68.838455,54.114746,83.37988,86.38727,81.99984,108.34892,21.07068,101.3734,108.178345,79.18105,68.838455,-120.21377,101.9751,61.979927,54.306362,119.50366,28.72724,74.59864,92.05742,-11.711197,113.61691
2789,42.650192,82.224205,95.32887,-74.00699,108.80021,21.620806,91.62411,108.47224,69.54667,66.78979,42.650192,82.224205,95.32887,-74.00699,108.80021,21.620806,91.62411,108.47224,69.54667,66.78979,107.36784,-72.490105,54.33742,54.031326,1.3581415,35.61506,78.470146,103.38224,110.34594,117.46005
2790,53.660053,76.93275,91.58291,78.26448,103.751595,15.430175,92.08171,111.66266,70.82817,53.914944,53.660053,76.93275,91.58291,78.26448,103.751595,15.430175,92.08171,111.66266,70.82817,53.914944,92.63381,105.56501,46.055264,54.450752,90.5615,32.564205,83.41902,101.12516,-100.84957,119.55413
2791,48.58007,80.490204,95.707886,83.246376,108.60629,4.5864983,95.92677,96.76701,74.86266,73.21786,48.58007,80.490204,95.707886,83.246376,108.60629,4.5864983,95.92677,96.76701,74.86266,73.21786,101.04526,100.542465,-92.33842,62.868053,117.12816,-20.953901,84.039024,101.094505,-100.16562,126.18296
2792,54.151127,75.63682,-104.882835,80.34659,105.78008,13.657586,92.62018,86.37057,81.28088,-66.15502,54.151127,75.63682,-104.882835,80.34659,105.78008,13.657586,92.62018,86.37057,81.28088,-66.15502,106.437126,96.755936,-87.006294,61.509525,111.34588,-22.289692,82.702126,102.94079,84.35025,135.9206
2793,48.95264,61.7103,87.248955,80.7614,102.76818,3.5363286,-68.84891,79.082245,74.55544,65.397026,48.95264,61.7103,87.248955,80.7614,102.76818,3.5363286,-68.84891,79.082245,74.55544,65.397026,103.61231,87.19374,-20.569246,54.80805,100.819725,-18.942867,82.53917,98.23886,89.09026,102.90951
2794,50.031254,60.58349,81.16186,-85.65798,104.19068,16.173586,-86.67321,69.24245,81.46719,59.63488,50.031254,60.58349,81.16186,-85.65798,104.19068,16.173586,-86.67321,69.24245,81.46719,59.63488,-97.80652,88.13112,-9.460877,73.27987,112.1068,-17.475485,73.65138,103.665886,90.195656,98.73157
2795,55.08116,66.84726,90.36726,78.18916,101.138084,27.029589,104.511406,80.52858,81.534676,57.597073,55.08116,66.84726,90.36726,78.18916,101.138084,27.029589,104.511406,80.52858,81.534676,57.597073,-89.01869,90.80001,52.274933,66.85497,79.77662,-17.656225,75.88909,101.71254,-94.95599,121.531456
2796,56.06611,77.68828,-81.132164,88.085785,-104.5913,28.40545,91.121346,96.70522,78.01486,66.86109,56.06611,77.68828,-81.132164,88.085785,-104.5913,28.40545,91.121346,96.70522,78.01486,66.86109,93.69958,92.360535,34.320766,68.49693,105.65528,4.0996585,68.92312,108.314384,94.04384,-49.529324
2797,58.72623,78.836975,-79.85256,101.52516,110.59095,27.09135,-48.90722,86.44365,64.89502,70.327515,58.72623,78.836975,-79.85256,101.52516,110.59095,27.09135,-48.90722,86.44365,64.89502,70.327515,-74.15891,98.858894,39.63162,71.38262,89.16021,-17.950119,76.96952,97.72636,81.40436,125.698784
2798,-47.041473,70.55592,-43.229664,98.14713,115.66868,34.109005,-8.67839,93.64375,61.253807,55.892685,-47.041473,70.55592,-43.229664,98.14713,115.66868,34.109005,-8.67839,93.64375,61.253807,55.892685,92.24473,105.157265,-96.58761,76.9339,66.44014,10.481691,75.40471,106.79356,78.61244,112.153854
2799,49.09585,68.822136,92.68889,79.8937,112.75638,47.374348,-55.47624,94.38531,77.27735,49.807365,49.09585,68.822136,92.68889,79.8937,112.75638,47.374348,-55.47624,94.38531,77.27735,49.807365,96.33489,103.4301,44.77336,73.76942,103.74826,2.8537655,74.440254,107.21001,77.77546,85.731575
2800,45.19926,72.43272,94.24416,79.686264,107.01706,47.162014,54.859596,99.45889,77.56163,64.30097,45.19926,72.43272,94.24416,79.686264,107.01706,47.162014,54.859596,99.45889,77.56163,64.30097,-97.94177,108.69553,62.71485,68.18929,-37.51423,13.54334,82.977486,113.11156,90.38719,121.991646
2801,51.129524,69.502014,105.33702,85.88862,109.299736,42.162453,-52.54687,102.208084,45.77819,66.21465,51.129524,69.502014,105.33702,85.88862,109.299736,42.162453,-52.54687,102.208084,45.77819,66.21465,-91.642044,86.56355,49.810215,71.25426,116.77818,-19.870584,82.38773,100.834366,101.56968,127.17496
2802,53.884132,71.08232,-86.409904,87.28282,104.22209,43.268265,-68.717804,98.200455,65.658554,69.5923,53.884132,71.08232,-86.409904,87.28282,104.22209,43.268265,-68.717804,98.200455,65.658554,69.5923,101.82265,65.92798,53.396893,73.80427,77.78291,14.49806,87.84232,103.29943,109.43791,123.49899
2803,51.337173,84.8432,-65.17521,83.4682,113.536064,38.420135,-76.038345,108.329605,68.33086,65.838295,51.337173,84.8432,-65.17521,83.4682,113.536064,38.420135,-76.038345,108.329605,68.33086,65.838295,-105.13158,88.956505,31.810621,75.28375,125.66137,12.674324,82.95641,100.0272,117.32506,121.75895
2804,62.07325,89.298195,98.11897,88.79931,113.67031,31.90602,-61.298477,-81.76672,72.36331,64.718376,62.07325,89.298195,98.11897,88.79931,113.67031,31.90602,-61.298477,-81.76672,72.36331,64.718376,75.41724,96.85488,50.163807,67.17295,130.97453,2.7877054,81.707016,98.695656,96.02609,116.63496
2805,61.03562,81.820595,-28.586517,-73.62456,124.04904,39.26026,-86.78766,-76.81914,80.914345,69.801834,61.03562,81.820595,-28.586517,-73.62456,124.04904,39.26026,-86.78766,-76.81914,80.914345,69.801834,88.40286,91.13259,53.900288,66.45258,124.56296,-0.4672764,78.27236,103.48969,86.45109,-43.421967
2806,57.995377,88.07304,86.71211,-68.714615,107.951744,40.903522,-41.949776,-22.611435,-59.78542,67.46883,57.995377,88.07304,86.71211,-68.714615,107.951744,40.903522,-41.949776,-22.611435,-59.78542,67.46883,92.86828,97.46272,51.149284,69.271355,128.09215,3.7641506,82.86935,100.55703,95.54731,118.83418
2807,52.952724,61.50761,102.3458,-59.802605,103.75876,49.335552,-62.21843,111.682785,83.656364,71.44187,52.952724,61.50761,102.3458,-59.802605,103.75876,49.335552,-62.21843,111.682785,83.656364,71.44187,100.06602,88.41239,52.485706,66.93958,123.56814,11.512551,73.222725,108.802956,91.98271,116.98728
2808,49.03259,61.865726,99.74052,70.13735,111.52384,-7.7993345,-103.1985,-91.39442,76.225624,76.75386,49.03259,61.865726,99.74052,70.13735,111.52384,-7.7993345,-103.1985,-91.39442,76.225624,76.75386,99.00135,93.028496,41.648575,77.816185,116.9787,7.563282,75.42479,113.84697,94.96308,107.5224
2809,50.416718,76.700645,105.24557,-53.38759,99.06849,12.922029,98.34503,105.64953,72.65852,65.577614,50.416718,76.700645,105.24557,-53.38759,99.06849,12.922029,98.34503,105.64953,72.65852,65.577614,90.74004,95.58832,59.775593,75.76465,104.65237,14.720732,83.37332,-17.158363,90.93017,110.364624
2810,49.71518,74.89308,105.86693,-53.517418,100.697266,39.058323,100.94084,-15.627853,66.2855,66.0512,49.71518,74.89308,105.86693,-53.517418,100.697266,39.058323,100.94084,-15.627853,66.2855,66.0512,86.863716,105.61338,49.91248,62.628143,124.30555,4.744887,79.04159,97.842896,-18.24163,117.703476
2811,58.90762,74.68647,103.49875,-75.29363,105.54705,34.308525,99.04896,-27.339241,75.39201,58.170437,58.90762,74.68647,103.49875,-75.29363,105.54705,34.308525,99.04896,-27.339241,75.39201,58.170437,-95.09259,97.23659,53.82791,68.73403,129.93387,22.078037,80.222336,85.684875,97.04833,121.0777
2812,55.250305,66.894104,-63.143127,-92.9437,104.98523,32.134003,87.91931,-95.9421,75.733246,72.59861,55.250305,66.894104,-63.143127,-92.9437,104.98523,32.134003,87.91931,-95.9421,75.733246,72.59861,68.81831,100.021385,64.302475,78.34131,6.010544,22.852982,75.66524,84.39797,89.09313,116.44849
2813,59.396362,74.81494,-14.01796,-103.47056,100.54358,26.350359,100.720245,-51.877075,67.19424,64.21865,59.396362,74.81494,-14.01796,-103.47056,100.54358,26.350359,100.720245,-51.877075,67.19424,64.21865,81.709755,91.28925,59.369297,69.58116,115.910835,24.270514,81.239075,92.04992,86.8045,-30.736397
2814,-75.731384,74.95532,-73.151634,80.60864,104.80089,20.882057,-31.719421,89.12763,70.76616,55.509373,-75.731384,74.95532,-73.151634,80.60864,104.80089,20.882057,-31.719421,89.12763,70.76616,55.509373,-82.743996,98.038826,74.415146,70.205894,110.291954,25.148954,80.78842,102.28412,89.750496,114.011604
2815,58.69342,80.1995,2.178421,80.49542,-85.08245,26.894753,81.12458,104.329926,76.24668,63.206207,58.69342,80.1995,2.178421,80.49542,-85.08245,26.894753,81.12458,104.329926,76.24668,63.206207,94.1417,96.532074,68.36013,77.40868,-45.64831,17.135475,83.04663,92.47113,97.34212,-72.93404
2816,-102.6551,73.101204,-55.925457,83.07293,91.39785,30.045057,59.73888,104.07958,79.3499,57.56744,-102.6551,73.101204,-55.925457,83.07293,91.39785,30.045057,59.73888,104.07958,79.3499,57.56744,88.54516,86.94139,67.1741,58.287945,7.4371033,21.550041,81.38617,110.04498,108.46609,-75.74228
2817,61.866055,79.48382,-38.667313,65.7724,101.16733,24.371574,68.28491,101.84966,77.59746,53.998108,61.866055,79.48382,-38.667313,65.7724,101.16733,24.371574,68.28491,101.84966,77.59746,53.998108,73.962494,93.99637,53.99206,57.892666,-59.383114,19.39233,74.675804,97.12503,111.68886,111.07132
2818,54.15778,-7.9960556,-55.775265,-94.38747,115.20126,33.752934,82.21971,95.382385,87.01167,62.783318,54.15778,-7.9960556,-55.775265,-94.38747,115.20126,33.752934,82.21971,95.382385,87.01167,62.783318,52.905903,88.01673,67.9924,56.84743,113.64389,-1.324203,76.86274,101.48467,110.56355,124.127426
2819,-67.603096,82.63293,-37.602287,78.21231,101.534195,32.846645,-81.53735,92.57009,80.2669,65.2256,-67.603096,82.63293,-37.602287,78.21231,101.534195,32.846645,-81.53735,92.57009,80.2669,65.2256,72.90583,105.429794,66.31261,67.892944,98.81579,19.322165,76.39481,87.87023,111.141464,110.317924
2820,49.747013,87.93436,12.958424,78.45583,102.56879,34.201088,-77.03531,-95.867424,75.9075,44.74796,49.747013,87.93436,12.958424,78.45583,102.56879,34.201088,-77.03531,-95.867424,75.9075,44.74796,83.64818,-71.30168,68.34291,65.7841,-27.715233,21.70205,74.82486,77.11136,104.10295,110.66831
2821,59.008263,76.6752,98.2382,-101.55376,100.15191,40.950512,-41.312935,96.13842,81.50788,58.97706,59.008263,76.6752,98.2382,-101.55376,100.15191,40.950512,-41.312935,96.13842,81.50788,58.97706,87.485954,107.966255,73.83259,75.85007,-61.153942,15.035515,71.426414,99.00098,96.141014,124.44539
2822,59.005943,81.753075,86.12794,87.66934,101.08274,40.774155,-65.385025,104.48824,72.434044,59.38633,59.005943,81.753075,86.12794,87.66934,101.08274,40.774155,-65.385025,104.48824,72.434044,59.38633,74.07534,101.77876,71.6732,73.18267,117.17997,16.34363,75.85224,92.61546,99.195724,129.57274
2823,55.84534,70.76365,76.01541,-103.44921,102.502945,38.407578,-30.58274,96.69838,71.39121,59.45757,55.84534,70.76365,76.01541,-103.44921,102.502945,38.407578,-30.58274,96.69838,71.39121,59.45757,67.93253,88.293655,-66.998184,66.62236,112.34286,18.184307,80.066956,98.910416,96.65412,128.41882
2824,50.806824,69.335205,91.12624,-99.13916,90.27257,32.2959,103.15298,95.46754,69.70782,74.34283,50.806824,69.335205,91.12624,-99.13916,90.27257,32.2959,103.15298,95.46754,69.70782,74.34283,72.566505,-66.1873,47.88221,83.049416,107.66366,21.186867,83.43277,97.51248,101.56698,117.53631
2825,55.232143,69.03758,81.03453,-99.53171,97.71263,28.468136,92.4578,101.87788,74.90356,65.463295,55.232143,69.03758,81.03453,-99.53171,97.71263,28.468136,92.4578,101.87788,74.90356,65.463295,81.72599,98.50305,72.86649,-100.633194,1.065834,28.309896,49.829952,110.29166,-18.941185,117.135
2826,47.903168,70.69245,92.49257,80.079475,92.96527,33.827766,99.969925,100.1519,86.39577,61.88669,47.903168,70.69245,92.49257,80.079475,92.96527,33.827766,99.969925,100.1519,86.39577,61.88669,57.380074,-52.36334,63.995544,68.87421,-42.2432,25.57703,71.17981,104.3587,101.376335,122.48598
2827,67.47601,68.56906,99.44004,94.17124,102.54901,24.04804,102.02901,83.99877,83.09493,60.70447,67.47601,68.56906,99.44004,94.17124,102.54901,24.04804,102.02901,83.99877,83.09493,60.70447,74.69331,104.927216,56.59639,69.323425,133.13268,24.15475,79.77933,98.26949,111.602974,123.08871
2828,58.595474,74.278854,97.71597,-67.06537,114.40305,38.466125,103.368355,101.38278,85.71674,61.540607,58.595474,74.278854,97.71597,-67.06537,114.40305,38.466125,103.368355,101.38278,85.71674,61.540607,62.41548,92.186104,-84.79526,67.760925,123.09221,18.96528,74.61915,95.78667,99.3732,-26.24601
2829,44.846684,72.29274,98.869995,96.57623,108.66418,34.94512,92.24152,102.2152,83.82767,73.27843,44.846684,72.29274,98.869995,96.57623,108.66418,34.94512,92.24152,102.2152,83.82767,73.27843,52.067017,86.51471,61.282425,80.527664,113.56255,25.83811,75.63874,95.281876,95.73582,108.09202
2830,60.613262,70.07818,-7.4681396,-101.220955,102.99638,35.637444,99.04242,96.40554,81.688286,74.83151,60.613262,70.07818,-7.4681396,-101.220955,102.99638,35.637444,99.04242,96.40554,81.688286,74.83151,61.441704,90.45556,67.566055,71.48116,115.26123,23.741844,75.663994,92.25998,92.854355,105.60083
2831,43.407795,71.0976,103.90709,91.83828,102.11761,20.141798,91.93635,-59.19468,81.85915,76.53252,43.407795,71.0976,103.90709,91.83828,102.11761,20.141798,91.93635,-59.19468,81.85915,76.53252,64.29282,99.81549,53.964294,60.396374,117.65961,9.312536,77.53705,89.54759,101.25916,108.0985
2832,51.024693,62.209515,103.63275,-99.629196,100.239876,43.67414,74.36352,-42.947323,81.436104,57.63091,51.024693,62.209515,103.63275,-99.629196,100.239876,43.67414,74.36352,-42.947323,81.436104,57.63091,82.84682,92.608086,56.21527,68.2055,101.57669,30.748306,79.1798,101.30136,102.00519,111.97674
2833,59.72472,-87.66997,-101.239716,84.76611,105.92259,27.604132,91.52587,90.168625,84.14881,52.442947,59.72472,-87.66997,-101.239716,84.76611,105.92259,27.604132,91.52587,90.168625,84.14881,52.442947,83.79823,95.006424,41.147,67.122665,108.906456,38.382233,81.72347,99.06355,114.37558,115.80786
2834,55.94104,66.73708,100.40572,89.847305,100.128685,-84.0675,56.914314,-87.67238,71.943886,56.531975,55.94104,66.73708,100.40572,89.847305,100.128685,-84.0675,56.914314,-87.67238,71.943886,56.531975,107.848595,85.16665,53.445618,67.80371,104.75778,41.403336,82.77288,99.98276,105.1719,117.38963
2835,60.767696,74.55769,70.51345,79.39879,95.54362,28.055271,74.37665,101.48423,76.23696,79.46673,60.767696,74.55769,70.51345,79.39879,95.54362,28.055271,74.37665,101.48423,76.23696,79.46673,102.316,-71.48938,-56.8023,-97.82826,-42.19227,34.14948,85.166695,108.102516,96.97507,128.24065
2836,54.52441,80.83966,96.49717,107.075134,86.90074,44.436104,-27.26794,93.83061,-93.43139,80.14219,54.52441,80.83966,96.49717,107.075134,86.90074,44.436104,-27.26794,93.83061,-93.43139,80.14219,-112.66382,93.51501,-97.73008,70.74044,114.05934,30.155098,78.67723,105.12111,96.28222,0.79460907
2837,57.31975,85.98023,90.58642,100.12435,97.20761,53.733616,73.46379,94.56333,81.07881,75.918045,57.31975,85.98023,90.58642,100.12435,97.20761,53.733616,73.46379,94.56333,81.07881,75.918045,90.88683,100.60979,55.837475,64.10379,1.2104111,13.008062,74.316414,98.66011,92.15801,121.26032
2838,-69.87926,73.364006,94.05566,104.27482,103.68223,41.55164,9.741842,101.242966,85.37097,77.44598,-69.87926,73.364006,94.05566,104.27482,103.68223,41.55164,9.741842,101.242966,85.37097,77.44598,103.62436,96.81523,-46.87242,-88.75651,104.74588,-6.323566,78.78038,91.8726,93.49539,104.648384
2839,36.70937,74.80852,96.598465,111.40677,92.81923,7.9186096,59.532806,-95.27449,67.87381,56.178513,36.70937,74.80852,96.598465,111.40677,92.81923,7.9186096,59.532806,-95.27449,67.87381,56.178513,-93.3398,91.37326,52.961773,64.55494,94.49384,-9.217939,83.68125,98.4637,81.15104,-89.86287
2840,35.132122,77.116104,107.40721,-105.20867,98.82009,35.121166,-87.95267,85.11534,-106.48896,67.60018,35.132122,77.116104,107.40721,-105.20867,98.82009,35.121166,-87.95267,85.11534,-106.48896,67.60018,-83.7469,96.59449,52.007347,68.02822,113.65246,-8.350574,78.94968,101.900925,102.19197,114.045784
2841,50.53457,78.4165,93.86007,110.86242,96.34061,30.595516,-70.70517,96.433426,73.98793,77.714424,50.53457,78.4165,93.86007,110.86242,96.34061,30.595516,-70.70517,96.433426,73.98793,77.714424,-83.855606,-77.467064,-65.47113,68.74992,112.00319,10.633997,81.60943,114.93479,104.65184,115.876144
2842,62.424217,80.14068,110.97727,-95.389565,95.23306,8.640071,-7.9647903,96.98332,75.29003,67.363884,62.424217,80.14068,110.97727,-95.389565,95.23306,8.640071,-7.9647903,96.98332,75.29003,67.363884,-42.86815,101.43983,-61.78793,71.382866,119.67085,11.883704,74.04364,114.71453,109.06473,104.05848
2843,56.833687,80.42742,104.01476,108.27024,102.01798,32.84603,-59.47711,96.96534,81.249596,71.74375,56.833687,80.42742,104.01476,108.27024,102.01798,32.84603,-59.47711,96.96534,81.249596,71.74375,-102.476875,94.06206,-80.09748,72.96581,119.43414,13.698914,76.55239,104.4967,90.59125,-10.836205
2844,52.46894,76.23324,97.321884,92.396675,104.539856,14.032263,-34.67379,100.01456,73.39151,75.70802,52.46894,76.23324,97.321884,92.396675,104.539856,14.032263,-34.67379,100.01456,73.39151,75.70802,-64.45168,91.69431,-47.336727,68.73631,117.21398,9.757075,-69.50042,96.68599,89.14762,116.112404
2845,46.3497,79.877106,94.42673,86.772095,109.51605,-53.17869,94.03142,-73.345695,71.45129,69.10072,46.3497,79.877106,94.42673,86.772095,109.51605,-53.17869,94.03142,-73.345695,71.45129,69.10072,101.430664,92.72853,62.134193,64.41285,113.62841,10.408364,86.58861,104.97245,88.171394,110.271736
2846,-76.81656,89.50965,90.0695,78.658394,100.46315,-2.3844416,74.492516,-91.63154,77.45583,59.8647,-76.81656,89.50965,90.0695,78.658394,100.46315,-2.3844416,74.492516,-91.63154,77.45583,59.8647,82.87553,105.51472,-87.60753,67.26354,95.14968,14.378756,79.883644,95.548805,85.383484,129.08125
2847,57.204586,80.084885,62.829475,85.88524,102.59619,9.02928,-53.28221,95.312325,80.05509,68.170204,57.204586,80.084885,62.829475,85.88524,102.59619,9.02928,-53.28221,95.312325,80.05509,68.170204,80.00852,105.284904,78.06406,67.80187,107.09004,-10.172219,81.1205,80.28497,85.37356,125.737915
2848,50.31095,89.77312,80.07183,76.05938,99.71088,2.7679622,93.12925,104.09306,80.659966,65.970924,50.31095,89.77312,80.07183,76.05938,99.71088,2.7679622,93.12925,104.09306,80.659966,65.970924,109.66623,90.401924,-83.48126,72.84613,-43.747925,-14.824294,79.30916,89.91391,89.10964,119.574066
2849,-73.23909,81.18577,50.82684,79.29957,100.336914,19.65747,108.67,110.48322,84.49864,64.58416,-73.23909,81.18577,50.82684,79.29957,100.336914,19.65747,108.67,110.48322,84.49864,64.58416,91.93523,101.20739,77.66918,75.59718,105.62694,-13.294315,77.93574,106.62179,91.52361,119.75532
2850,53.389977,83.3207,69.63921,92.28505,101.53878,21.749866,107.86388,-63.99311,-103.187675,62.647938,53.389977,83.3207,69.63921,92.28505,101.53878,21.749866,107.86388,-63.99311,-103.187675,62.647938,94.65854,98.580086,-32.26526,69.61214,104.48482,-13.612982,85.29201,110.00678,95.10285,121.480736
2851,-106.06338,84.44061,88.04056,102.43199,101.94841,38.014015,103.95742,108.105896,87.77228,-57.8961,-106.06338,84.44061,88.04056,102.43199,101.94841,38.014015,103.95742,108.105896,87.77228,-57.8961,105.68155,98.86745,55.383137,64.51591,115.61584,-14.439817,74.98251,115.62348,-63.4003,121.016304
2852,65.60902,85.10468,85.757904,96.28645,103.117226,24.462616,93.1227,103.72518,83.11186,74.802315,65.60902,85.10468,85.757904,96.28645,103.117226,24.462616,93.1227,103.72518,83.11186,74.802315,108.01609,98.32355,58.115753,62.015236,112.504715,-72.68898,81.870026,104.181145,102.25316,110.687904
2853,64.04936,78.755844,92.33093,88.259315,93.192444,50.242832,95.74136,-52.67751,78.70901,70.99635,64.04936,78.755844,92.33093,88.259315,93.192444,50.242832,95.74136,-52.67751,78.70901,70.99635,102.97107,99.01555,39.01936,60.396477,102.81504,15.619414,74.505005,102.41395,107.14618,119.04088
2854,33.791237,76.11486,91.87779,92.10729,101.419525,44.08122,101.309944,-70.232605,80.62479,66.00644,33.791237,76.11486,91.87779,92.10729,101.419525,44.08122,101.309944,-70.232605,80.62479,66.00644,100.4278,95.265434,28.120361,66.20307,115.64701,5.8757234,78.99066,100.94835,-77.6841,113.35576
2855,-109.82192,70.804565,85.371124,89.27757,92.68827,41.68302,105.647385,107.60007,80.22623,70.645935,-109.82192,70.804565,85.371124,89.27757,92.68827,41.68302,105.647385,107.60007,80.22623,70.645935,108.26309,103.136566,22.456982,75.64903,102.5452,0.59173286,74.7495,98.39245,86.99685,116.9884
2856,-81.32267,79.9103,101.33817,72.94396,87.024055,44.755253,92.38173,113.69814,-102.38553,80.58171,-81.32267,79.9103,101.33817,72.94396,87.024055,44.755253,92.38173,113.69814,-102.38553,80.58171,100.360565,-93.10628,-6.091841,74.72506,104.04025,18.235119,81.7677,93.90486,88.14919,113.39936
2857,54.95858,79.41013,89.71268,79.95511,109.76481,22.258017,106.15053,101.449326,77.399376,79.70974,54.95858,79.41013,89.71268,79.95511,109.76481,22.258017,106.15053,101.449326,77.399376,79.70974,-85.54212,99.76941,6.343489,66.575485,104.714325,20.342155,88.18674,96.75113,89.099174,123.79125
2858,40.472095,82.8172,78.75069,80.5037,108.0354,27.6506,96.33325,115.035194,76.53729,81.08492,40.472095,82.8172,78.75069,80.5037,108.0354,27.6506,96.33325,115.035194,76.53729,81.08492,99.46854,91.06325,4.2974796,54.406437,-18.446892,21.19196,75.02947,99.67393,85.42535,114.6001
2859,65.39123,72.922424,-17.575989,80.14885,102.46155,27.028982,106.047226,-124.581055,-102.7809,73.827576,65.39123,72.922424,-17.575989,80.14885,102.46155,27.028982,106.047226,-124.581055,-102.7809,73.827576,91.61746,95.93424,6.640363,55.010784,-14.199011,17.51551,81.947556,107.45067,94.18128,112.138664
2860,47.83612,74.43042,44.43154,79.10862,105.936745,32.41735,-5.5951233,98.64928,-107.2309,61.868797,47.83612,74.43042,44.43154,79.10862,105.936745,32.41735,-5.5951233,98.64928,-107.2309,61.868797,81.00606,119.70712,-71.588844,57.303783,96.75572,20.653263,75.32887,-98.04942,92.28553,115.67036
2861,52.505314,84.60545,89.95769,91.02966,117.678795,40.853622,107.172325,100.68189,68.60656,72.00953,52.505314,84.60545,89.95769,91.02966,117.678795,40.853622,107.172325,100.68189,68.60656,72.00953,99.7221,102.38418,52.832527,66.44677,-16.13964,22.191647,85.164925,107.079544,93.97302,113.84289
2862,54.108418,86.559784,90.44623,-67.12848,104.27381,33.739883,97.60857,113.02396,68.67974,73.87219,54.108418,86.559784,90.44623,-67.12848,104.27381,33.739883,97.60857,113.02396,68.67974,73.87219,93.76801,100.789665,64.81081,68.60002,111.492165,24.881794,74.82812,111.30488,88.004425,122.87185
2863,61.07235,85.57468,90.126976,99.09657,94.509476,37.928806,85.202286,100.4991,74.043724,77.34089,61.07235,85.57468,90.126976,99.09657,94.509476,37.928806,85.202286,100.4991,74.043724,77.34089,86.90348,92.42342,60.29566,-91.61081,103.632835,-93.22122,86.816986,109.88882,-79.378716,118.42202
2864,60.808735,78.70446,90.63305,107.95297,95.98316,34.738777,79.16112,-122.890884,83.38985,78.2645,60.808735,78.70446,90.63305,107.95297,95.98316,34.738777,79.16112,-122.890884,83.38985,78.2645,103.61715,100.98562,62.392162,-88.05879,108.07625,42.964634,77.048164,110.87571,89.753426,122.72598
2865,59.259094,85.07164,40.34003,95.950424,104.34449,43.50357,97.68746,111.65135,-104.65862,70.76597,59.259094,85.07164,40.34003,95.950424,104.34449,43.50357,97.68746,111.65135,-104.65862,70.76597,91.82737,112.812965,-99.943474,71.63438,104.53248,-100.57173,74.187035,109.16894,90.53564,116.8392
2866,58.45832,82.63346,106.41173,88.52737,108.541145,45.493073,113.75497,103.02437,82.1517,73.0427,58.45832,82.63346,106.41173,88.52737,108.541145,45.493073,113.75497,103.02437,82.1517,73.0427,101.70669,97.53347,-14.514212,77.10595,106.37842,19.956846,75.62631,97.62714,98.446915,117.96492
2867,50.261772,85.976685,-30.35212,84.608154,106.303116,42.61511,71.41819,103.80524,80.934395,83.5411,50.261772,85.976685,-30.35212,84.608154,106.303116,42.61511,71.41819,103.80524,80.934395,83.5411,78.62317,101.93221,53.485283,70.33906,-12.404029,37.52438,75.54022,96.293396,98.47435,115.60261
2868,55.68225,86.20353,-2.291153,82.63263,108.309875,46.909763,95.42776,99.70267,73.0865,91.70037,55.68225,86.20353,-2.291153,82.63263,108.309875,46.909763,95.42776,99.70267,73.0865,91.70037,84.409874,105.01827,-115.84531,80.79119,106.76053,-97.822426,79.842804,98.372215,91.67347,116.42011
2869,56.902588,91.01808,96.65031,84.10288,101.92495,45.111237,96.566536,99.91176,83.72067,80.8793,56.902588,91.01808,96.65031,84.10288,101.92495,45.111237,96.566536,99.91176,83.72067,80.8793,81.43146,113.183754,-111.394875,77.323,-32.489273,20.820074,87.190834,97.47911,91.7313,118.1451
2870,52.50848,84.3299,92.9452,81.263214,108.11735,40.617256,91.89061,103.71992,72.26951,72.64521,52.50848,84.3299,92.9452,81.263214,108.11735,40.617256,91.89061,103.71992,72.26951,72.64521,95.271286,104.45252,-139.52542,69.176834,111.60196,30.683203,80.67542,106.03671,97.48686,125.47863
2871,57.319527,92.043564,-49.817875,87.105934,95.82546,45.62593,90.76456,108.68093,71.60216,64.98664,57.319527,92.043564,-49.817875,87.105934,95.82546,45.62593,90.76456,108.68093,71.60216,64.98664,112.48929,105.49156,63.821243,69.13282,-37.88658,31.490358,78.19527,114.43414,102.41745,122.638054
2872,55.422054,88.68593,88.21579,80.541336,110.17654,47.78451,84.70832,-8.286301,72.6022,74.55496,55.422054,88.68593,88.21579,80.541336,110.17654,47.78451,84.70832,-8.286301,72.6022,74.55496,96.15299,116.355,52.20825,-72.36942,102.76558,26.524973,83.59363,99.569115,99.53297,127.154106
2873,57.5154,80.72072,102.947014,84.87992,105.222084,49.552437,85.633766,86.267075,-40.11547,76.45632,57.5154,80.72072,102.947014,84.87992,105.222084,49.552437,85.633766,86.267075,-40.11547,76.45632,94.4507,-52.99829,42.39145,77.93545,105.100655,-106.75688,78.25152,96.14043,99.84631,120.30615
2874,58.391663,68.92163,100.60991,-55.627926,102.09228,34.12418,85.46492,-84.75677,84.664246,92.96101,58.391663,68.92163,100.60991,-55.627926,102.09228,34.12418,85.46492,-84.75677,84.664246,92.96101,94.29221,104.58451,35.849117,77.928154,110.47059,-87.933655,73.88503,101.90509,106.15798,115.17146
