,It 0,It 1,It 2,It 3,It 4,It 5,It 6,It 7,It 8,It 9
2398,27.348255,92.22776,72.23744,80.14209,37.44997,-25.028166,51.753998,95.88576,24.83645,57.18223
2399,29.411192,84.05417,79.32357,82.09707,33.641582,-21.965487,-68.07004,97.204865,-2.2458599,55.61548
2400,29.139019,84.77225,74.558044,84.720215,30.743362,-89.054634,57.96413,93.13538,14.128572,68.662125
2401,32.6225,62.231667,71.07815,79.16908,28.584337,80.9708,54.22875,77.58155,40.80496,97.447624
2402,55.448326,58.813145,-99.57653,83.02877,23.733702,72.36642,52.10581,85.90902,22.918278,-46.407696
2403,28.434017,73.87614,71.19004,77.85015,17.169182,68.955696,48.235622,85.532074,31.861172,91.77085
2404,38.350586,67.43278,60.51278,82.9657,29.62094,61.18679,43.576073,-106.77375,-80.694496,71.646484
2405,35.278347,64.615425,77.203224,87.62133,26.070518,62.0444,-82.88498,-100.93726,30.46089,76.5009
2406,37.364445,56.493763,69.76267,81.49227,24.387274,72.46105,55.393513,82.68885,40.64979,79.28568
2407,48.91728,72.06701,67.91932,83.9308,33.85672,77.51407,-99.12927,83.779106,0.97441393,76.98271
2408,57.98875,62.055347,79.601814,91.17748,32.565674,65.215515,54.364906,87.7891,10.608509,-51.542446
2409,58.837727,60.328648,62.4218,91.024284,29.968033,-106.634995,46.316086,87.75266,3.1021564,97.33138
2410,57.857407,59.62953,64.51383,85.72687,27.533121,-105.881836,47.577877,86.096535,2.1030653,89.32734
2411,60.413418,84.32226,62.73063,81.91556,28.960773,78.76333,-96.51258,89.213425,17.831884,98.63788
2412,72.2816,80.129875,42.754593,83.925674,27.306763,82.366714,47.88695,86.292465,-1.0031416,-73.2002
2413,50.759758,88.628654,53.939842,84.36921,39.83125,73.87174,46.732178,89.54706,-0.91435546,96.578026
2414,53.020325,72.8083,58.286064,81.17023,28.668968,68.05661,54.68729,85.718315,3.3257043,-89.175934
2415,45.311172,77.8635,62.123363,79.27951,36.883648,67.09385,46.913197,95.646225,5.467043,97.38296
2416,44.726917,75.735825,67.6562,81.0621,-109.54243,66.781,52.346004,92.57487,9.031008,99.89902
2417,51.902153,92.10433,67.61321,71.37117,30.516115,-104.95567,40.523792,83.68541,4.6377153,81.24318
2418,30.327381,82.34261,79.30812,86.07378,29.838428,71.052734,44.730488,85.07813,-96.80903,98.942215
2419,34.62471,-67.743225,67.82416,89.580635,32.078766,73.85544,49.321087,91.24507,-76.47816,88.97554
2420,37.446095,-132.62497,64.00648,89.63687,34.851955,73.128456,-57.48442,87.910095,-89.34507,95.720474
2421,56.407978,76.246284,65.29132,77.31607,39.75447,75.30292,46.31233,90.2558,-69.69997,67.31363
2422,-101.44638,74.40644,63.46979,86.192375,35.135056,77.00262,48.1264,89.01198,7.0394883,93.60238
2423,57.11698,83.21686,61.570538,78.610596,30.655481,80.440704,-71.6872,88.18207,22.790548,59.43584
2424,51.762524,85.882164,57.570717,76.77537,16.659391,82.81371,36.39481,76.66429,-83.304436,105.84556
2425,36.110767,85.93097,74.67762,76.39847,-82.79203,66.20209,42.08769,88.69809,28.265411,87.07306
2426,24.837088,86.31036,66.73094,75.99697,26.642065,66.743355,37.284794,85.02096,43.66641,107.87129
2427,47.278446,77.21777,-100.7847,77.83645,21.054678,63.543972,47.413193,80.120094,-95.521,-14.198074
2428,42.309605,85.96472,82.87846,71.38859,26.131039,74.63259,-102.11387,85.84435,48.501747,99.166954
2429,40.631897,91.11028,77.92653,83.06876,-101.81646,77.9212,51.49549,95.03589,47.526432,100.229744
2430,48.68305,84.4309,70.470055,76.76834,34.164436,71.21841,-103.41318,79.70894,35.63769,106.61459
2431,45.746403,80.219406,81.80931,78.91357,24.193218,67.40534,48.368057,87.43686,38.184776,104.49929
2432,47.79912,56.604523,-74.83232,71.65397,-90.260475,-98.58843,49.444664,87.18435,38.599194,101.63787
2433,58.157337,63.14448,71.536446,83.88792,27.480047,71.42146,46.07506,96.28981,30.300041,-70.99933
2434,58.956726,57.702877,75.19561,84.9793,-106.53598,63.440056,47.56451,91.89342,34.596806,100.15793
2435,-84.483734,59.136513,-67.332886,93.27625,30.001263,67.87411,-103.90391,87.96654,33.122475,100.729195
2436,57.231842,-50.036903,74.58829,89.38183,27.9352,67.61781,54.972466,89.7262,19.514666,101.430626
2437,42.828503,68.35883,-106.37387,98.83578,34.483566,73.96931,55.421665,90.66214,4.533506,106.742294
2438,41.846325,73.97826,78.981476,86.84519,27.639122,-93.36124,47.56168,82.595726,4.521226,114.35309
2439,34.56695,82.011314,65.98103,87.249565,-92.86727,65.333084,39.24064,84.58303,4.108386,89.5368
2440,23.023596,80.488464,-66.20232,86.588326,27.034666,64.196434,43.693886,86.22763,10.879563,-25.20337
2441,-70.84523,83.92368,63.553684,82.56769,36.806316,-97.95684,40.295044,93.10428,21.808157,-57.78529
2442,34.59506,72.08024,56.912743,86.53039,40.75375,-87.61682,47.602924,97.19234,49.640545,99.68482
2443,33.29207,80.63558,61.84318,89.26594,25.982807,67.19403,49.199375,89.6005,45.340126,-86.83085
2444,57.106457,75.9662,-101.87505,87.886444,0.05813506,63.66435,49.834724,91.78801,40.441086,-96.86494
2445,52.93605,84.76228,-77.94686,81.70647,-64.9568,69.27225,51.01029,94.98469,45.96056,-24.831062
2446,-59.6177,85.06129,58.942627,77.621185,27.862309,-104.56237,47.782574,94.604004,50.30332,99.79528
2447,55.741325,-22.919922,-87.823685,61.29467,27.27114,74.24766,47.25536,81.36519,61.9598,102.76837
2448,52.07814,82.95519,63.70026,89.04063,44.098366,78.095634,56.090286,95.06421,47.773094,88.66709
2449,63.897034,83.37093,64.45482,77.85435,47.496593,78.425385,54.40635,94.088524,61.46601,-94.04862
2450,52.857933,81.3076,61.594196,86.59769,-96.80643,75.7242,45.46548,86.298454,44.23869,99.45414
2451,42.58906,74.4272,74.9576,85.10858,-98.096825,-97.6324,46.339153,100.7467,20.696564,96.32582
2452,42.44934,73.84068,64.421005,84.40353,47.66214,-11.645092,44.39785,90.32464,-97.16437,109.9898
2453,37.851814,81.9554,73.74955,82.74112,33.672886,-89.65935,43.818695,95.330345,7.143136,108.982124
2454,39.230442,96.695595,64.796295,85.8687,29.240446,72.95714,41.32475,86.650604,8.841889,94.62138
2455,34.90251,88.87893,74.078255,79.78047,28.190233,74.47087,39.854187,82.66743,7.457923,100.953674
2456,48.282005,91.11858,53.062843,92.095085,28.305296,71.882744,46.39049,91.81044,10.031315,-97.37416
2457,38.21127,75.07532,56.505943,88.479836,26.743748,-102.780136,53.487057,96.58981,-104.70308,-94.17492
2458,38.88582,63.35038,43.17338,93.84918,28.646992,72.686775,53.74715,93.16253,20.010078,83.460785
2459,45.573776,50.234985,46.94655,87.6608,-100.41915,-98.673004,48.058617,94.11106,-104.22009,86.34514
2460,43.841515,58.527714,51.890804,79.2941,34.2858,-100.55373,43.410557,92.11491,-91.62456,96.96871
2461,49.37695,59.54644,50.343235,84.66186,-82.93,69.986946,43.755253,92.75113,-97.9455,-143.51288
2462,43.600105,74.263565,40.293625,89.72114,38.85558,57.1003,43.709057,85.66435,-102.279335,97.296486
2463,47.807003,98.14061,38.016884,71.45217,30.961824,61.08878,50.813725,92.9486,-101.99384,98.82632
2464,51.135044,93.934685,39.22818,80.50518,-101.12082,70.233246,54.732113,102.03546,-85.231224,108.43405
2465,60.527935,99.58936,-62.63167,78.25376,-105.242355,69.611664,-99.54024,105.81017,34.124763,98.729866
2466,61.640144,107.293045,42.535725,85.59901,-103.55896,64.98921,60.959957,90.77698,36.641266,86.473526
2467,39.05706,92.00037,59.088955,84.126144,-100.2,67.1773,60.252556,86.05523,33.67842,93.05883
2468,42.36656,73.40445,-102.65532,80.60285,-71.32888,-93.24886,57.567764,93.459625,33.58002,-92.00881
2469,41.491016,62.684597,61.578777,85.13923,-71.072266,66.35346,52.965904,79.18539,-99.64971,105.01789
2470,45.196075,75.40603,-33.520355,93.82753,33.34393,71.2399,52.28585,88.28878,45.08511,-61.54092
2471,41.823673,77.28217,62.782757,79.30721,27.906364,67.26192,49.06163,95.24293,44.787647,-93.03753
2472,52.24763,89.043655,55.04878,77.92173,32.92415,-96.90563,54.181908,84.89426,-86.55703,106.77657
2473,34.546246,104.152145,65.29261,-83.2065,35.937134,-106.12137,51.476593,92.0486,33.55343,112.33192
2474,44.15247,98.371605,-99.38299,81.50231,35.000378,69.30822,55.066875,90.99687,35.792374,108.526
2475,42.855293,90.86515,57.54618,74.91915,33.91576,-102.58277,66.438225,85.9866,43.44153,95.914276
2476,49.12576,78.66328,54.001575,73.79218,28.957443,-95.26302,63.54131,92.47989,-62.46355,-51.82809
2477,37.122295,76.74361,58.023304,84.82263,26.261414,77.80036,63.789837,98.83173,47.25978,97.81087
2478,32.520725,65.046135,-71.002846,83.770226,29.490202,72.7852,60.85777,94.977875,-88.85458,68.680115
2479,42.248386,72.643295,-105.71465,82.17236,-89.79204,76.56009,52.74625,90.682686,26.086823,94.40631
2480,39.90138,78.46768,77.65077,79.53213,32.631847,84.17197,50.415794,86.17352,30.786978,76.392006
2481,31.386822,84.2397,-90.465546,74.14984,42.257595,79.73842,45.092834,85.20348,34.10099,92.90343
2482,46.32859,84.83582,-105.827446,75.39758,27.850502,-94.79202,34.243114,95.861565,33.087685,107.39491
2483,61.056675,74.86852,-58.630817,83.33217,28.60915,71.94221,39.00724,92.74492,30.298555,98.53814
2484,52.821594,77.17386,-59.846317,73.51404,27.196093,72.88607,45.544815,89.296555,38.67426,90.94434
2485,50.817017,69.17047,-103.80978,83.93892,25.388233,70.273155,-97.63299,91.90519,18.064135,97.51962
2486,-105.686325,78.177895,68.87893,-35.408035,25.287947,72.520454,-70.28704,94.4403,34.91065,88.08588
2487,43.322422,81.92752,-74.726135,82.28754,29.025259,77.310715,58.631565,-71.189804,36.095024,79.00522
2488,50.39314,-67.06348,68.40815,86.18857,28.02059,80.89364,55.50412,94.77439,-79.80269,89.57757
2489,53.274723,85.01232,75.787605,85.655075,32.118816,76.797,58.52138,104.637375,53.89309,94.208885
2490,-86.02823,83.925896,73.433304,89.312035,33.91921,80.300064,49.099846,96.346535,59.582916,110.179115
2491,58.98846,86.803215,-90.563446,79.392914,-84.923904,74.97066,51.58204,94.371796,47.86582,100.4048
2492,54.02555,89.46469,-46.694912,84.95078,-88.023224,75.4982,42.303787,91.27629,53.55568,106.754074
2493,44.642094,85.19403,-13.729454,81.38957,34.69647,88.70347,45.208065,86.51138,35.945244,107.44211
2494,39.89436,79.2581,76.730125,76.034325,27.873833,81.48233,51.42037,90.83032,39.15346,89.88634
2495,33.762646,74.657,-110.209015,84.64359,33.346622,77.155785,46.845894,89.89509,39.154858,100.509315
2496,42.21049,85.036705,44.892292,77.18412,22.909912,71.45993,63.26051,96.396225,40.29783,104.38941
2497,37.219677,83.6674,58.767677,78.67593,29.509062,72.13617,61.44861,99.95502,43.954296,105.74346
2498,-58.24845,90.66621,-105.115555,78.45785,32.672813,82.61797,54.88679,97.26775,40.298332,98.4812
2499,42.024372,86.955536,-93.20082,77.22089,-106.83989,80.879974,51.29259,100.40634,53.375618,105.0915
2500,-90.17916,82.55052,59.2266,78.24503,29.692862,-36.34714,56.18972,-112.6173,52.628998,102.57274
2501,45.014717,80.057396,68.45131,89.06272,30.751337,89.120384,60.495926,101.177574,48.68833,103.890686
2502,-100.09999,87.05423,66.74752,80.67094,28.82492,79.56116,52.48716,95.82499,44.484737,99.37159
2503,-47.198414,82.94773,58.707077,86.02138,35.686768,82.14764,58.46708,101.34814,38.81265,-54.359703
2504,64.71837,78.831474,-96.36629,91.0685,-75.093025,80.34669,53.313766,93.662506,35.21102,84.710304
2505,-112.318535,81.90252,49.56945,76.56362,26.964554,80.3692,51.99708,80.25069,36.544388,75.62441
2506,66.195274,71.91712,48.840187,94.666435,25.471476,76.05054,40.042576,74.88434,30.639051,105.67264
2507,-130.36177,75.41956,58.272724,72.648994,30.665897,79.86873,48.652023,85.86071,29.3075,93.63665
2508,49.619083,68.92117,61.088917,78.48037,33.982105,77.71503,47.085316,89.5916,28.729849,94.45612
2509,47.299168,-87.731514,-53.702744,75.10318,-102.984985,68.62774,62.56043,93.05109,32.04804,99.39518
2510,64.88297,97.39096,78.96064,80.588585,-109.00065,78.42898,-48.710667,79.694336,34.266315,112.90041
2511,54.214268,99.54992,76.1993,92.297485,37.91878,74.24415,54.190823,88.798035,41.94057,102.78778
2512,50.6543,-24.557808,-101.71153,82.49878,24.937054,73.98807,-92.579605,-52.14418,40.335346,100.31824
2513,43.38434,104.38792,66.31987,79.57414,-81.708084,67.92259,55.214138,92.10002,44.80119,104.87099
2514,38.967678,86.85193,-94.62067,78.99996,-98.091835,63.787827,52.369247,84.73494,48.253567,99.353264
2515,50.54465,84.72008,82.887146,77.86612,30.39698,70.80202,59.710022,91.29963,46.110783,-37.01744
2516,-94.07462,67.87434,74.33104,82.54281,-92.15273,59.504177,-67.635895,94.05503,51.69819,77.09563
2517,-89.53125,54.759827,66.75222,88.547195,-104.568924,72.90708,54.04596,89.86369,40.185493,94.23526
2518,59.476974,63.88962,76.84821,88.06827,21.321138,75.48629,57.52083,85.78045,42.99386,88.20843
2519,64.980095,64.804924,66.137924,84.92971,-104.16327,79.331764,55.39419,89.721016,40.59611,89.851654
2520,54.59028,-88.10199,58.77792,86.869965,-79.24986,88.28099,57.565414,84.48344,40.669712,93.45449
2521,65.08194,90.41051,53.723087,82.045425,-83.73653,77.658134,50.92286,83.536316,36.98538,86.5594
2522,-80.2617,-11.4701,39.27433,85.82541,-106.25707,80.2993,-82.93675,93.27452,46.717613,104.58923
2523,-50.883034,101.94695,69.44948,76.3945,-89.664566,65.837585,60.551243,83.69775,46.16805,105.098206
2524,79.86284,91.02515,56.18237,74.622154,32.962112,76.02195,54.323032,73.36136,41.178482,88.27881
2525,-91.20121,85.91621,63.430588,79.44455,35.799496,79.60635,-77.83578,-115.03257,33.41885,-75.727135
2526,66.33931,81.21694,71.56109,87.34935,31.880472,81.16307,-60.195477,100.64686,33.34852,107.121
2527,52.274483,78.68825,72.35649,80.79696,-99.28376,75.63497,-87.0043,99.55832,34.084164,110.41567
2528,50.741226,80.894745,74.26008,86.455795,28.402365,-55.272068,48.364933,88.898834,42.20327,82.15548
2529,54.412025,-83.6458,76.16727,91.793045,-84.1358,54.070946,55.279377,92.56242,45.357536,88.17392
2530,61.74958,68.95222,64.199234,99.2661,-101.50133,87.179085,61.59197,98.02973,47.24265,96.83864
2531,54.98869,71.16317,65.28804,90.05005,35.350273,79.35277,60.475777,95.93848,47.476917,93.50128
2532,56.88913,90.426125,67.212135,89.390015,-103.47056,80.57336,64.04899,101.021774,36.59557,92.73442
2533,61.632187,95.422874,65.89646,89.72617,-103.90482,78.56622,62.6323,102.525795,45.928688,94.5886
2534,55.465088,87.753815,74.0432,83.15022,-102.82601,71.62629,66.33411,92.085846,47.734398,98.2911
2535,59.21528,83.29067,72.68466,-91.417725,34.305435,73.9297,66.15395,99.06279,45.345963,-17.055855
2536,58.316566,74.0696,69.116776,68.733406,31.166754,80.84127,62.45735,98.33051,42.89521,104.24999
2537,62.05578,72.456184,-86.43352,75.57881,31.687338,76.59597,65.77915,93.316475,36.867596,99.09076
2538,68.31873,71.09581,78.44118,77.52014,28.97376,76.9278,59.65151,96.95413,30.67438,95.424
2539,72.43331,75.5245,60.8542,76.68922,35.21121,78.98289,53.805107,92.413315,35.033062,93.02839
2540,-84.44243,79.1968,67.71842,80.98096,32.847584,82.03646,-79.71127,87.199326,36.873363,82.78616
2541,71.588745,76.78486,-61.315125,69.18693,38.11862,88.22188,-70.64041,84.7372,42.319244,103.20722
2542,64.08736,77.42252,64.15456,79.2777,-91.83072,84.07243,-102.978645,95.6374,49.41774,105.96321
2543,60.61371,73.1849,68.40851,72.97194,31.227354,83.04498,-82.341934,86.189125,54.433792,106.07528
2544,-76.0329,77.46214,57.842236,74.837265,38.030388,71.62833,48.471107,90.805565,49.50983,99.41095
2545,33.349525,-86.361824,71.81889,76.41995,42.818825,62.828293,53.54869,98.145096,50.422165,83.03329
2546,61.47069,76.45196,73.76358,75.97558,42.941307,71.514885,55.50139,97.03505,42.972874,77.01381
2547,46.14478,75.12192,62.806553,81.63147,31.144701,79.93364,-77.74988,94.23898,36.160122,-35.09984
2548,-126.30333,72.228516,68.18706,89.43267,-86.909096,89.78946,53.90692,83.75518,30.509605,-64.61233
2549,-83.85487,74.77599,77.1955,86.40565,-92.36003,69.683334,49.755142,94.18406,38.388176,94.54935
2550,50.736675,76.46177,-37.59164,80.6701,19.781889,14.551183,52.402626,106.6439,40.515068,102.52364
2551,58.198025,81.00069,71.04393,76.31539,26.395643,78.99834,-57.41275,102.04013,44.276073,-48.342064
2552,60.715626,80.0922,40.3148,76.40206,-105.59695,85.33894,66.84914,102.877945,41.22015,94.72994
2553,56.37547,-92.31172,65.66282,70.25188,21.54085,83.96368,67.0389,100.96614,44.827095,100.86442
2554,51.889423,-44.477768,-54.770145,74.51354,17.702143,80.18521,73.782646,102.931404,43.749886,88.78666
2555,68.02062,76.10463,74.02407,77.26927,-102.32768,84.8059,62.165085,105.13328,39.766365,-17.106934
2556,69.31072,79.6957,65.71331,90.29178,-89.81871,-96.97595,54.072823,97.817184,42.886898,84.60016
2557,66.33258,78.812065,52.891228,81.49534,-66.21212,75.64443,-86.98036,97.74947,53.9326,-69.29747
2558,64.61161,82.901596,39.09274,81.87587,40.161724,78.608864,47.575043,90.99348,47.881733,94.656105
2559,55.155853,-90.2293,63.44395,83.120415,-75.4487,12.810991,-57.087875,97.42388,52.96513,88.322296
2560,58.41024,91.81052,45.1444,77.251755,30.653933,82.831985,59.85934,104.29298,43.53908,81.751
2561,52.600647,85.75435,57.336388,79.81452,24.196018,6.5613527,61.363796,104.2035,-68.18298,92.46191
2562,49.177975,78.316444,-82.40508,79.60479,23.55601,69.463,59.25548,103.44686,45.201813,105.20088
2563,55.05656,65.76558,-83.054825,69.256615,20.23889,66.85396,67.58259,94.99935,46.606194,90.5113
2564,63.68757,65.45286,64.233696,78.400024,19.613865,79.546036,61.703503,96.807945,36.50045,95.35382
2565,61.366333,59.55872,69.68575,81.09652,-94.55725,74.49619,76.33233,99.84537,38.633453,95.46178
2566,63.924988,-79.35986,67.94234,82.61902,30.59518,72.64776,75.056435,94.39012,37.877983,88.17578
2567,69.512566,-84.712746,-115.68883,78.2528,-83.338,76.898964,68.187096,86.52352,33.759163,92.499115
2568,56.761307,79.06393,43.590893,77.41409,34.56994,72.0229,67.647194,95.46311,48.508698,92.17528
2569,54.65735,-38.25204,55.448574,76.76489,36.818558,81.58843,66.51324,93.59692,-96.950584,85.815025
2570,67.256615,85.444405,-83.92595,84.57191,-62.83766,64.37937,68.405014,93.455284,48.856388,95.09024
2571,73.05095,83.14998,65.593056,85.99834,28.27108,74.77668,58.74175,96.360214,47.69352,103.41538
2572,72.21871,82.78415,45.974472,77.732635,29.418089,79.709785,56.031723,105.135735,48.29438,96.380844
2573,68.666504,82.60868,65.27178,77.86125,22.256575,71.93976,59.119076,102.35627,48.238277,114.578064
2574,69.58177,81.13338,60.39176,77.68205,25.532127,78.65794,60.407387,100.75411,44.02118,102.85273
2575,62.328846,86.88972,33.620995,87.49424,-92.757935,82.00045,57.81608,98.67641,46.309315,-67.70578
2576,51.12025,88.86111,-83.39708,81.044914,35.65194,88.047844,53.452972,101.64589,46.001247,111.01661
2577,59.074272,88.50635,66.212,78.10821,37.89871,76.65935,56.07658,94.03686,46.899036,-61.62016
2578,58.62364,86.914894,64.28127,70.96065,30.099726,81.567055,46.659264,93.42088,55.262222,104.38523
2579,63.91463,-92.78661,72.763466,71.838066,32.96581,73.54308,51.590076,91.59434,54.585793,107.35543
2580,75.35487,83.10676,61.50108,75.98598,26.296804,80.70277,44.174694,90.50957,51.920128,98.79004
2581,62.209393,78.78466,46.54297,71.28507,27.791822,79.60636,55.894753,86.85005,-95.65038,97.42607
2582,-103.12709,68.293526,-7.5843368,28.833609,21.373785,69.09945,74.84246,92.18991,51.566727,91.04304
2583,62.741337,81.963326,55.805748,86.51238,24.541395,72.925804,73.73566,93.816444,49.77943,101.08287
2584,60.9038,77.7104,66.44202,88.56662,30.931326,80.914215,59.39699,86.842926,-97.155365,90.35192
2585,66.54781,77.577324,41.3009,89.65754,33.8307,76.37015,66.54142,80.63145,53.515667,107.67714
2586,59.559013,79.72477,5.976575,92.07403,-115.774025,83.508316,62.10832,90.831955,-97.05401,106.30017
2587,52.192574,82.64213,54.336926,83.02972,23.247698,77.132164,61.52863,81.9714,49.82373,101.63838
2588,55.44086,77.94156,49.41112,87.849846,26.017542,80.028244,59.485977,83.947624,57.120678,100.015854
2589,66.954216,80.66649,53.86541,87.44518,33.064068,76.562706,64.888824,73.024734,46.853878,106.3925
2590,-104.652115,-98.272896,40.03014,-120.8189,25.622026,75.59817,69.70306,96.10676,48.382767,106.56493
2591,-39.890995,101.7467,62.188892,81.68215,28.20644,69.15111,63.324604,-127.58395,33.73927,114.26555
2592,76.329666,-77.601776,49.64041,83.62297,-125.20836,27.61387,59.270397,100.49219,35.707367,102.729485
2593,-105.38597,-6.5026627,52.078262,76.05969,18.465305,76.18324,53.369907,92.03332,39.44011,88.627495
2594,-118.05997,-71.39687,40.630936,95.64672,14.940073,78.33844,54.10945,103.519516,34.306026,102.35899
2595,-104.885895,106.76591,45.13343,85.04764,33.3218,62.37109,54.673485,104.93651,-100.94514,103.58896
2596,62.850636,93.43189,52.595997,81.39674,43.961906,87.13556,-80.45605,100.80143,38.715298,-39.716198
2597,-85.36825,86.81894,43.07016,75.009315,48.756382,86.53989,58.855724,102.09882,44.355614,94.78987
2598,-65.06329,80.48827,32.75948,70.1395,32.959908,88.79683,57.707058,-91.14142,44.169952,122.86768
2599,64.43564,-98.89898,67.0738,80.61045,28.819805,89.001854,-77.93023,97.21925,40.957214,105.610344
2600,74.92549,72.32638,27.896444,-98.35974,16.422434,82.1116,55.717094,86.13726,26.382448,1.8668976
2601,73.01073,82.312645,52.303474,77.62277,29.361366,77.58128,60.860493,94.731155,38.315853,120.07939
2602,-56.30303,-73.018265,63.718636,38.167023,28.747553,83.14342,67.55462,98.585945,43.808384,99.55353
2603,63.64387,75.18906,-67.383415,66.21762,42.592293,83.71864,70.03209,-80.47066,54.179623,93.10337
2604,57.89402,-85.21803,55.53148,72.18699,47.047462,88.02891,61.912045,97.754944,55.915405,-17.889488
2605,56.961666,-82.73816,56.63397,76.90252,44.362926,80.382095,53.37083,86.97985,-87.767494,93.519196
2606,40.885414,-81.15807,61.20984,80.17818,44.842987,84.9873,57.944748,92.37201,56.63043,88.191086
2607,50.73067,87.779,54.58109,83.08062,37.737396,79.13464,59.457767,100.24266,50.196056,91.30566
2608,51.392563,88.481064,33.641613,84.35199,39.970467,84.26129,57.458797,99.74418,36.870243,-69.05036
2609,55.301174,95.17556,1.2884548,-51.309322,33.316395,85.18776,49.489292,79.13156,26.789345,113.799416
2610,43.41925,86.84007,12.597788,93.26389,32.60949,82.314285,-39.566135,92.896065,40.024414,100.938675
2611,66.708435,92.31218,-81.4181,71.64706,35.092194,82.29816,61.02318,68.91512,41.382027,-4.5203247
2612,55.74928,-94.730415,7.816859,85.17617,36.93192,88.14384,60.132965,93.85593,50.881634,113.15993
2613,55.089138,103.01454,-84.227776,78.84312,36.431396,80.374344,59.458725,80.13431,47.366844,100.80531
2614,66.13085,-88.68316,-22.241062,80.84248,35.327957,84.48641,66.073814,90.5589,48.731766,113.10551
2615,62.774586,95.22938,-22.212187,79.12765,33.500755,86.22737,66.15463,94.97667,43.8437,99.316895
2616,53.652103,82.8326,-27.020784,87.15161,35.830856,-89.86677,74.170685,93.08149,43.277584,86.94072
2617,57.895115,85.05665,-24.190271,84.115234,-79.16476,83.35233,70.38951,93.32791,52.34352,-33.59642
2618,66.60888,86.32307,-8.623071,79.71497,-102.56097,84.8531,70.72662,97.52182,40.306496,-48.290413
2619,70.69127,80.925095,-12.400164,83.43506,42.487644,72.68968,68.97155,-119.28133,54.466667,-34.189514
2620,69.12886,81.910545,-67.53511,90.28276,35.3659,76.733894,78.62859,101.74246,-85.12973,-24.00875
2621,58.354626,-71.87627,19.570768,72.48635,36.02192,73.6123,80.96292,100.285904,55.895058,95.0121
2622,68.15628,87.73396,31.988468,83.941154,43.035168,80.37898,68.10075,98.53247,-57.032204,109.71216
2623,60.137363,83.68478,68.31459,83.11634,35.48153,77.742935,63.530846,87.632164,55.529476,99.55139
2624,61.197216,75.95101,66.13357,91.355385,32.195168,76.96959,55.97353,98.62813,45.541576,95.850624
2625,64.75376,83.47536,52.505623,77.48938,26.46955,59.648743,44.519596,101.22299,46.89764,98.91461
2626,68.25523,87.575966,52.085793,82.61966,31.465172,79.78976,51.7394,97.18984,51.304977,105.48585
2627,69.75948,-96.015335,68.92438,88.72481,30.144236,75.6814,59.936832,97.19048,43.32138,88.08507
2628,71.53775,-36.90129,57.916485,90.98107,32.61477,88.53688,68.53782,96.77747,54.089375,98.66136
2629,66.934784,-29.76931,9.947104,85.863525,36.482506,89.625725,74.51746,69.60918,53.820324,112.14757
2630,54.283283,-92.39197,19.183245,82.50461,32.852856,91.63213,70.323395,103.66831,55.8801,-135.5839
2631,-86.06796,-60.468502,39.383762,85.77422,30.803267,79.781364,63.754204,85.670525,-81.46734,96.03791
2632,43.71643,-104.14317,-108.70618,88.61901,34.449898,80.07193,64.661026,88.21032,-89.89186,89.08322
2633,-105.268936,-37.897762,42.15553,83.30336,39.170307,51.168488,63.334,85.55841,-99.46286,-83.54978
2634,-53.966198,-36.29525,50.900368,77.83379,-99.69444,44.204506,60.62059,85.10497,-94.2242,95.45413
2635,58.602684,75.055374,54.29344,93.069695,36.592335,86.91957,72.24429,95.54262,-89.17358,-24.416908
2636,42.565666,79.47704,51.983604,85.417534,25.700253,86.12208,75.24629,97.6342,-92.261154,-134.01865
2637,32.84581,70.32325,53.781055,77.81352,28.946268,94.87072,69.972824,97.116035,-102.021416,95.73882
2638,44.21542,87.14302,38.212376,86.449295,30.911865,85.1178,54.087643,98.73501,-103.712494,98.76667
2639,-95.61379,-78.383095,63.556084,86.495575,40.58948,83.91111,50.42551,83.36765,-96.13604,93.33836
2640,64.41637,-121.64195,49.464924,80.43641,41.808155,84.11956,64.802086,104.25747,-96.45528,-13.660576
2641,-93.8621,-100.056206,66.189514,83.184204,41.1268,77.76351,60.49473,95.15086,-89.60177,102.19867
2642,55.642113,-105.1888,70.98995,80.83718,41.929768,78.8245,60.415615,107.931404,-68.80894,111.52201
2643,61.245956,87.961876,71.59332,83.82055,31.954096,86.90274,61.3596,104.704544,-99.76976,87.13007
2644,58.465847,-121.64203,77.426476,86.84778,34.8836,89.62657,63.35746,101.23874,-103.21473,98.61267
2645,51.527447,73.51437,68.27002,90.88303,38.919697,83.09899,55.77453,96.96069,-79.66002,101.42143
2646,67.3732,82.551636,77.953835,89.48752,33.33132,0.8162021,52.29539,101.22635,38.39377,-49.448723
2647,64.90503,-64.274536,66.71052,92.01724,34.673115,82.18811,47.068687,102.130554,22.72824,99.00076
2648,82.07307,90.66938,62.757446,-82.55668,17.951637,85.445435,51.4344,96.22345,18.5891,-9.554443
2649,66.71693,66.95806,64.97527,96.16184,16.810242,92.91722,61.026585,93.10121,25.916992,97.808815
2650,60.209667,75.58496,79.04096,-103.76487,19.46448,-128.77861,66.40063,98.528244,39.684948,87.046425
2651,66.06646,75.58,-72.695335,92.48715,28.898064,83.64491,75.25953,99.37,24.44566,106.02338
2652,56.71309,88.71599,75.959366,95.085785,34.278366,83.95576,74.93653,107.93197,25.982615,97.871216
2653,58.93117,94.01614,72.033165,83.924194,37.821003,85.03899,65.81906,101.431915,29.323698,84.64658
